alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
picnikins-patio-cafe-san-antonio-2,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.5717050510903, 'longitude': -98.597038}",(210) 236-5134,11735.850300540777,10lsN6Ciaf0b6z9Ha0-_Iw,https://s3-media4.fl.yelpcdn.com/bphoto/t1yWJ7pNevcaWesD22Ns3g/o.jpg,False,"{'address1': '5811 University Heights Blvd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['5811 University Heights Blvd', 'San Antonio, TX 78249']}",Picnikins Patio Cafe,+12102365134,$$,4.5,197,['delivery'],https://www.yelp.com/biz/picnikins-patio-cafe-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
bite-san-antonio-3,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 29.4103426122861, 'longitude': -98.4868185165329}",(210) 532-2551,9724.988886321617,T3oCtbanG90JrCnVS6eLbg,https://s3-media1.fl.yelpcdn.com/bphoto/lvDM_pxJSBA3vDPiqMrxPg/o.jpg,False,"{'address1': '1012 S Presa St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78210', 'country': 'US', 'state': 'TX', 'display_address': ['1012 S Presa St', 'San Antonio, TX 78210']}",Bite,+12105322551,$$,4.0,220,"['delivery', 'restaurant_reservation']",https://www.yelp.com/biz/bite-san-antonio-3?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
j-alexanders-restaurant-san-antonio-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 29.4945472623267, 'longitude': -98.4821761714426}",(210) 824-0275,3119.1998521160494,0oh-tWbIP7Suh4vYQEMbIw,https://s3-media2.fl.yelpcdn.com/bphoto/-o1KLyWIVulNryUJ6UFruQ/o.jpg,False,"{'address1': '255 East Basse Rd', 'address2': 'Ste 1300', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['255 East Basse Rd', 'Ste 1300', 'San Antonio, TX 78209']}",J. Alexander's Restaurant,+12108240275,$$,4.0,320,[],https://www.yelp.com/biz/j-alexanders-restaurant-san-antonio-2?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chart-house-san-antonio,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.417013, 'longitude': -98.4844153}",(210) 223-3101,8897.561920585187,4XwckdO-Ep8hnUyBD4RYWw,https://s3-media1.fl.yelpcdn.com/bphoto/BxFYK_2JLlKWl-WPwYnZrw/o.jpg,False,"{'address1': '739 E César E Chávez Blvd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['739 E César E Chávez Blvd', 'San Antonio, TX 78205']}",Chart House,+12102233101,$$$,3.5,902,['delivery'],https://www.yelp.com/biz/chart-house-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
pharm-table-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 29.42976, 'longitude': -98.488109}",(210) 802-1860,7629.17602552272,3nzrromr2ZfRwCjG4MSdCw,https://s3-media3.fl.yelpcdn.com/bphoto/pz4WPX0c417ofmIppf4Shg/o.jpg,False,"{'address1': '106 Auditorium Cir', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['106 Auditorium Cir', 'San Antonio, TX 78205']}",Pharm Table,+12108021860,$$,4.0,182,['delivery'],https://www.yelp.com/biz/pharm-table-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
ostra-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 29.42465, 'longitude': -98.49056}",(210) 396-5817,8098.00689412776,G1TA_O4ImM47WJhVCrGBWg,https://s3-media3.fl.yelpcdn.com/bphoto/imanOwZ8gM_RwB_ojQkbxA/o.jpg,False,"{'address1': '212 W Crockett St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['212 W Crockett St', 'San Antonio, TX 78205']}",Ostra,+12103965817,$$$,3.5,389,['delivery'],https://www.yelp.com/biz/ostra-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
rebelle-san-antonio,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 29.42729, 'longitude': -98.48957}",(210) 352-3171,7862.022476607248,NAOHfkb9C6c834DH5Xu3kA,https://s3-media1.fl.yelpcdn.com/bphoto/GzkyhrmLOwZAYpc4NH-25g/o.jpg,False,"{'address1': '300 E Travis St', 'address2': '', 'address3': 'The St Anthony Hotel', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['300 E Travis St', 'The St Anthony Hotel', 'San Antonio, TX 78205']}",Rebelle,+12103523171,$$$,4.0,249,[],https://www.yelp.com/biz/rebelle-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
benjies-munch-san-antonio,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.5782, 'longitude': -98.51214}",(210) 556-8624,9322.274880656645,xSrHK8MdVm0IihVNfHM9vA,https://s3-media2.fl.yelpcdn.com/bphoto/2nIUhMdd-p5bh7hEIx4kBQ/o.jpg,False,"{'address1': '1218 W Bitters Rd', 'address2': 'Ste 107', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['1218 W Bitters Rd', 'Ste 107', 'San Antonio, TX 78216']}",Benjies Munch,+12105568624,$$,4.5,115,['delivery'],https://www.yelp.com/biz/benjies-munch-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
burleson-yard-beer-garden-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 29.4325205189164, 'longitude': -98.4783956408501}",(210) 354-3001,7717.221638210823,jeJU6D_Dan4hUT6Zvsqy9Q,https://s3-media1.fl.yelpcdn.com/bphoto/aDpZvGXOf-6Jrf4gxwKC-A/o.jpg,False,"{'address1': '430 Austin St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78215', 'country': 'US', 'state': 'TX', 'display_address': ['430 Austin St', 'San Antonio, TX 78215']}",Burleson Yard Beer Garden,+12103543001,$,4.0,156,[],https://www.yelp.com/biz/burleson-yard-beer-garden-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
yard-house-san-antonio,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 29.592815, 'longitude': -98.610752}",(210) 691-0033,14371.198829217921,X5y2lCbuF0THwrM5C83OKw,https://s3-media2.fl.yelpcdn.com/bphoto/lZVzmeM0TRfjYvRGdurjwA/o.jpg,False,"{'address1': '15900 La Cantera Pkwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78256', 'country': 'US', 'state': 'TX', 'display_address': ['15900 La Cantera Pkwy', 'San Antonio, TX 78256']}",Yard House,+12106910033,$$,3.5,489,"['delivery', 'pickup']",https://www.yelp.com/biz/yard-house-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
fig-tree-restaurant-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 29.421901, 'longitude': -98.488253}",(210) 224-1976,8453.839373493045,BE13CTKdTAatznUAmVDuBg,https://s3-media1.fl.yelpcdn.com/bphoto/p29F00Z2YXv6IzfVBmTV9A/o.jpg,False,"{'address1': '515 Villita St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['515 Villita St', 'San Antonio, TX 78205']}",Fig Tree Restaurant,+12102241976,$$$,4.0,183,['delivery'],https://www.yelp.com/biz/fig-tree-restaurant-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
topgolf-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'golf', 'title': 'Golf'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 29.594147, 'longitude': -98.594985}",(210) 202-2694,13553.12599461676,thoppZoZ0yzdlz-8RexoFg,https://s3-media3.fl.yelpcdn.com/bphoto/bQPB3pPzje1Yew9t8tsGIQ/o.jpg,False,"{'address1': '5539 N Loop 1604 W', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78249', 'country': 'US', 'state': 'TX', 'display_address': ['5539 N Loop 1604 W', 'San Antonio, TX 78249']}",Topgolf,+12102022694,$$,3.5,365,[],https://www.yelp.com/biz/topgolf-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
silo-alamo-heights-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 29.48757, 'longitude': -98.44808}",(210) 824-8686,6478.117811219411,jXeeiKvlk7JP_vJSbRyknw,https://s3-media1.fl.yelpcdn.com/bphoto/ldntgh971CqRvFwWzwm0FA/o.jpg,False,"{'address1': '1133 Austin Hwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1133 Austin Hwy', 'San Antonio, TX 78209']}",SILO Alamo Heights,+12108248686,$$$,4.0,244,['delivery'],https://www.yelp.com/biz/silo-alamo-heights-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
canyon-cafe-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.4970145459832, 'longitude': -98.4796751405624}",(210) 821-3738,3373.3810366261146,rYnFtYX8U2Sm5aHlAhDb9g,https://s3-media3.fl.yelpcdn.com/bphoto/rsKwng5UPbe8xDV91HEjfw/o.jpg,False,"{'address1': '255 E Basse Rd', 'address2': 'Ste 600', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['255 E Basse Rd', 'Ste 600', 'San Antonio, TX 78209']}",Canyon Cafe,+12108213738,$$,3.5,302,['delivery'],https://www.yelp.com/biz/canyon-cafe-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
charcoal-grill-organic-restaurant-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 29.492151, 'longitude': -98.549023}",(210) 731-8534,3360.225568664964,6v-cmn8zqBiPKIX35mP63g,https://s3-media3.fl.yelpcdn.com/bphoto/SGGJUCBQ7bWz_hbWNX1zHQ/o.jpg,False,"{'address1': '110 N Crossroads Blvd', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78201', 'country': 'US', 'state': 'TX', 'display_address': ['110 N Crossroads Blvd', 'San Antonio, TX 78201']}",Charcoal Grill Organic Restaurant,+12107318534,$$,4.5,111,[],https://www.yelp.com/biz/charcoal-grill-organic-restaurant-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
burgerfi-san-antonio-7,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.506322701852, 'longitude': -98.4586191773087}",(210) 858-4052,5558.188578919147,gCtxmu4-s2FPmVt8AJXxxQ,https://s3-media3.fl.yelpcdn.com/bphoto/VwHgxzad5UpkKm9dSyl4eA/o.jpg,False,"{'address1': '1907 Nacogdoches Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1907 Nacogdoches Rd', 'San Antonio, TX 78209']}",BurgerFi,+12108584052,$$,4.0,148,"['delivery', 'pickup']",https://www.yelp.com/biz/burgerfi-san-antonio-7?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
bombay-bicycle-club-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 29.457093, 'longitude': -98.478578}",(210) 737-2411,5410.3221538117905,BiNmstOGccF4-8Isfvgpuw,https://s3-media4.fl.yelpcdn.com/bphoto/Mosvl0ecNg1zt050TzPSSA/o.jpg,False,"{'address1': '3506 N Saint Marys St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['3506 N Saint Marys St', 'San Antonio, TX 78212']}",Bombay Bicycle Club,+12107372411,$$,4.0,167,['delivery'],https://www.yelp.com/biz/bombay-bicycle-club-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
kona-grill-san-antonio,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.593554, 'longitude': -98.614506}",(210) 877-5355,14670.94160006607,9IvCOANZzgnbEHrPpw5vQQ,https://s3-media4.fl.yelpcdn.com/bphoto/HarzRQ4zzz6bhTa05ZbLXQ/o.jpg,False,"{'address1': '15900 La Cantera Pkwy', 'address2': 'Ste 7-7300', 'address3': 'The Shops at La Cantera', 'city': 'San Antonio', 'zip_code': '78256', 'country': 'US', 'state': 'TX', 'display_address': ['15900 La Cantera Pkwy', 'Ste 7-7300', 'The Shops at La Cantera', 'San Antonio, TX 78256']}",Kona Grill,+12108775355,$$,3.5,527,"['delivery', 'pickup']",https://www.yelp.com/biz/kona-grill-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
cappyccinos-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.472451, 'longitude': -98.463308}",(210) 828-6860,5517.1481324245115,RfP3zhPpXZR83yHtjvwonA,https://s3-media1.fl.yelpcdn.com/bphoto/yGgzx_JvCXMEZav0b0El8Q/o.jpg,False,"{'address1': '5003 Broadway St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['5003 Broadway St', 'San Antonio, TX 78209']}",Cappyccino's,+12108286860,$$,4.0,102,['delivery'],https://www.yelp.com/biz/cappyccinos-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
chunkys-burgers-san-antonio,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.4728246965723, 'longitude': -98.6020614576721}",(210) 433-9960,8818.552053566103,cXChKPJAQaRWTpNpk6wNpQ,https://s3-media4.fl.yelpcdn.com/bphoto/AUXQmkgY0u4GOzMKkgibcA/o.jpg,False,"{'address1': '4602 Callaghan Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78228', 'country': 'US', 'state': 'TX', 'display_address': ['4602 Callaghan Rd', 'San Antonio, TX 78228']}",Chunky's Burgers,+12104339960,$$,3.5,241,"['delivery', 'pickup']",https://www.yelp.com/biz/chunkys-burgers-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
stone-werks-big-rock-grille-lincoln-heights-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 29.4974449232158, 'longitude': -98.4672100317383}",(210) 828-3508,4579.81695716371,E5tdvAio8CPvFsFAzsj0Bw,https://s3-media2.fl.yelpcdn.com/bphoto/zceci_aR3efnu-xVt5DzwA/o.jpg,False,"{'address1': '999 E Basse Rd', 'address2': 'Ste 130', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['999 E Basse Rd', 'Ste 130', 'San Antonio, TX 78209']}",Stone Werks Big Rock Grille - Lincoln Heights,+12108283508,$$,3.5,297,[],https://www.yelp.com/biz/stone-werks-big-rock-grille-lincoln-heights-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
leon-valley-cafe-leon-valley-4,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 29.50152, 'longitude': -98.61236}",(210) 520-0706,9519.432890487078,B_-sdSVBpWsgKhF8T1wilQ,https://s3-media3.fl.yelpcdn.com/bphoto/aiQnIpAvwFECo2tRHtLXjQ/o.jpg,False,"{'address1': '6417 Evers Rd', 'address2': '', 'address3': '', 'city': 'Leon Valley', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['6417 Evers Rd', 'Leon Valley, TX 78238']}",Leon Valley Cafe,+12105200706,$$,4.5,329,[],https://www.yelp.com/biz/leon-valley-cafe-leon-valley-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
clementine-san-antonio-castle-hills,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.5324243, 'longitude': -98.5221405}",(210) 503-5121,4353.184906199618,5Oj72C1PsKWHYM25XiQgWw,https://s3-media1.fl.yelpcdn.com/bphoto/7becQ69iQnW7I98J1Rg19A/o.jpg,False,"{'address1': '2195 NW Military Hwy', 'address2': None, 'address3': '', 'city': 'Castle Hills', 'zip_code': '78213', 'country': 'US', 'state': 'TX', 'display_address': ['2195 NW Military Hwy', 'Castle Hills, TX 78213']}",Clementine San Antonio,+12105035121,$$$,4.5,120,[],https://www.yelp.com/biz/clementine-san-antonio-castle-hills?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
twin-peaks-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 29.562571, 'longitude': -98.591961}",(210) 236-5437,10663.11535145296,VJpFnNjUiWx7tddvuB5K8g,https://s3-media3.fl.yelpcdn.com/bphoto/-gB3FQ-gf_loG_KC86_DLw/o.jpg,False,"{'address1': '12790 W Interstate 10', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78230', 'country': 'US', 'state': 'TX', 'display_address': ['12790 W Interstate 10', 'San Antonio, TX 78230']}",Twin Peaks,+12102365437,$$,3.5,236,"['delivery', 'pickup']",https://www.yelp.com/biz/twin-peaks-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
durty-nellys-irish-pub-san-antonio,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]","{'latitude': 29.4224955442625, 'longitude': -98.4877823521925}",(210) 224-3343,8404.647364166347,gHiyjLK8ugcxPeM3J8KvJw,https://s3-media1.fl.yelpcdn.com/bphoto/cKUBkP9qO3_AcaYNGIRHsw/o.jpg,False,"{'address1': '200 S Alamo St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['200 S Alamo St', 'San Antonio, TX 78205']}",Durty Nelly's Irish Pub,+12102243343,$$,3.5,263,[],https://www.yelp.com/biz/durty-nellys-irish-pub-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
nosh-san-antonio,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.48757, 'longitude': -98.44808}",(210) 824-8686,6478.117811219411,2XqrAAya6djfuus3W9y_ug,https://s3-media1.fl.yelpcdn.com/bphoto/a5etrAVNUZE4oLgsggPBTg/o.jpg,False,"{'address1': '1133 Austin Hwy', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1133 Austin Hwy', 'San Antonio, TX 78209']}",Nosh,+12108248686,$$,3.5,121,['delivery'],https://www.yelp.com/biz/nosh-san-antonio?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
longhorn-cafe-san-antonio-4,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 29.4858512867362, 'longitude': -98.4288549375732}",(210) 822-7272,8335.0609764391,EJuG-HM4iINp8pPg2ZiMvQ,https://s3-media3.fl.yelpcdn.com/bphoto/qBQesjyyCbOodwXV9KUY2w/o.jpg,False,"{'address1': '1003 Rittiman Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['1003 Rittiman Rd', 'San Antonio, TX 78209']}",Longhorn Cafe,+12108227272,$,4.0,101,['delivery'],https://www.yelp.com/biz/longhorn-cafe-san-antonio-4?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
twin-peaks-san-antonio-8,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 29.519778, 'longitude': -98.503753}",(210) 447-7102,3000.2587072229107,lcLRd7I5iJdIqvAbIdktlQ,https://s3-media1.fl.yelpcdn.com/bphoto/s8uOL1OYGHPfisbTlWfHJw/o.jpg,False,"{'address1': '702 NW Loop 410', 'address2': None, 'address3': None, 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['702 NW Loop 410', 'San Antonio, TX 78216']}",Twin Peaks,+12104477102,$$,3.0,235,['delivery'],https://www.yelp.com/biz/twin-peaks-san-antonio-8?adjust_creative=Lhvl9SWFDeWvFL0GaFLIsw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Lhvl9SWFDeWvFL0GaFLIsw
