,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories,seperated_address,house_numbers,split_address,establishment,trimmed_name,clean_address
82,(210) 800-1525,8073.416704308992,9QL55WA1sMGY0j1CpS2dug,False,MARS' Mobile Kitchen,+12108001525,$$,3.5,11,[],,,,"['Street Vendors', 'American (New)', 'Food Trucks']",[],,,MARS' Mobile Kitchen,mars mobile kitchen,
83,,14620.009051366016,4hShoGEhuabnbkLd2iH0dg,False,Coco & Lolly,,,2.5,3,[],15900 la cantera pkwy,-98.615711,29.592006,"['American (New)', 'Mexican']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Coco & Lolly,coco  lolly,la cantera pkwy
84,(210) 444-5389,10586.28244805153,8h6SIfTthw4c05VJEtZVkA,False,Terrace Club Restaurant,+12104445389,,2.5,2,[],one at & t center pkwy,-98.437675,29.42661,['American (New)'],"['one', 'at', '&', 't', 'center', 'pkwy']",one,at & t center pkwy,Terrace Club Restaurant,terrace club restaurant,at & t center pkwy
85,(210) 509-7611,8663.055218889,nbIygUwGLpUPZgsqB3rWaQ,False,Taqueria Jalisco,+12105097611,,3.0,1,['delivery'],6003 bandera rd,-98.603513,29.4841895,['American (New)'],"['6003', 'bandera', 'rd']",6003,bandera rd,Taqueria Jalisco,taqueri jalisco,bandera
86,(210) 930-2866,5186.6036551959505,CEdmpooC1WdSkoKATUkL5Q,False,Alamo City Microbrewery & Grill,+12109302866,$$,1.5,4,[],9800 airport blvd,-98.4719849,29.5262299,['American (New)'],"['9800', 'airport', 'blvd']",9800,airport blvd,Alamo City Microbrewery & Grill,alamo city microbrewery  grill,airport
87,(210) 349-3373,1216.5999133945647,B5uuM5QnJU7MhtvFCHCtLA,False,Los Cocos Bakery,+12103493373,,4.0,1,[],3309 w ave,-98.526123,29.4915066,"['Bakeries', 'American (New)', 'Mexican']","['3309', 'w', 'ave']",3309,w ave,Los Cocos Bakery, cocos bakery,we
88,(210) 332-1900,14669.64737557376,5YxLUaIppqXW8Gtar0NwVg,False,Bazille,+12103321900,,3.0,2,[],15900 la cantera pkwy,-98.615105,29.594201,"['American (New)', 'Cocktail Bars']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,Bazille,bazille,la cantera pkwy
89,,14329.11001326207,k0Xvn7dU9GaNRfzvsDF8Ug,False,Biker Jim's,,,5.0,1,[],utsa 1604 campus,-98.6184692382812,29.5861396789551,['American (New)'],"['utsa', '1604', 'campus']",utsa,1604 campus,Biker Jim's,biker jims,1604 campus
90,(210) 263-3340,12576.26475028125,B4KOaAWFIo5QCiORA3VbWA,False,J's Chicken And Waffles,+12102633340,,2.0,1,[],12521 nacogdoches rd,-98.40385,29.553917,"['Soul Food', 'American (New)']","['12521', 'nacogdoches', 'rd']",12521,nacogdoches rd,J's Chicken And Waffles,js chicken and waffles,nacogdoches
91,(210) 222-2521,8054.697723522756,AsL7ifh6n0r9eGkhij6-Ng,False,The Esquire Tavern,+12102222521,$$,4.0,2509,"['pickup', 'restaurant_reservation']",155 e commerce st,-98.4917683754631,29.4247334154792,"['Lounges', 'Burgers', 'American (Traditional)']","['155', 'e', 'commerce', 'st']",155,e commerce st,The Esquire Tavern, esquire tavern,e commerce
92,(210) 314-7760,3323.168289795035,imR_DEGlWMVoFMhTa9pjxQ,False,Sabor Cocinabar,+12103147760,$$,4.5,374,['delivery'],4331 mccullough ave,-98.492007,29.4717878,"['Mexican', 'Breakfast & Brunch', 'American (Traditional)']","['4331', 'mccullough', 'ave']",4331,mccullough ave,Sabor Cocinabar,sabor cocinabar,mcculloughe
93,(210) 483-7600,8340.907859570825,PLIGLhyC9PwmSt9m8a6Yvg,False,Max & Louie's New York Diner,+12104837600,$$,4.0,906,['delivery'],226 w bitters rd,-98.486054,29.565278,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']","['226', 'w', 'bitters', 'rd']",226,w bitters rd,Max & Louie's New York Diner,max  louies new york diner,w bitters
94,(210) 616-0954,2758.8237756116373,jpkIekRcJwkheofnq4tyvw,False,Picnikins Patio Cafe,+12106160954,$$,4.5,405,['delivery'],6901 blanco rd,-98.50789,29.51892,"['American (New)', 'American (Traditional)']","['6901', 'blanco', 'rd']",6901,blanco rd,Picnikins Patio Cafe,picnikins patio cafe,blanco
95,(210) 562-3075,6307.384930460427,uitnSU8Wv8LRT50y2w-Pmg,False,Embers Wood Fire Grill & Bar,+12105623075,$$,4.0,634,"['pickup', 'delivery', 'restaurant_reservation']",9818 i-10 w,-98.5638796538115,29.5313678598065,"['American (Traditional)', 'Bars']","['9818', 'i-10', 'w']",9818,i-10 w,Embers Wood Fire Grill & Bar,embers wood fire grill  bar,i-10
96,(210) 370-3779,10897.562876375305,7jHc6y8AJA-kTQcZ98iG-w,False,Courtyard Cafe,+12103703779,$,4.5,499,"['pickup', 'delivery']",7600 eckhert rd,-98.6256989546503,29.5093437868539,"['Cafes', 'American (Traditional)', 'Sandwiches']","['7600', 'eckhert', 'rd']",7600,eckhert rd,Courtyard Cafe,courtyard cafe,eckhert
97,(210) 696-5080,8520.762733417794,aMXaX_6fHJoBJahBhOzFAg,False,Flying Saucer Draught Emporium,+12106965080,$$,4.0,597,['delivery'],11255 huebner rd,-98.5773702051393,29.5480101806576,"['Bars', 'American (Traditional)']","['11255', 'huebner', 'rd']",11255,huebner rd,Flying Saucer Draught Emporium,flying saucer draught emporium,huebner
98,(210) 233-1249,6996.407916178756,R7uAhHQL3IXxlATny8KOnQ,False,Green Vegetarian Cuisine,+12102331249,$$,4.0,437,['delivery'],10003 nw military hwy,-98.5363480230089,29.5543913840854,['American (Traditional)'],"['10003', 'nw', 'military', 'hwy']",10003,nw military hwy,Green Vegetarian Cuisine,green vegetari cuisine,nw military hwy
99,(210) 437-4263,5402.27878035177,qAUBsHNG1xIxPEGalV2Brg,False,Cullum's Attagirl,+12104374263,$,4.0,390,['delivery'],726 e mistletoe,-98.485025,29.453132,"['American (Traditional)', 'Beer Bar']","['726', 'e', 'mistletoe']",726,e mistletoe,Cullum's Attagirl,cullums attagirl,e mistletoe
100,(210) 227-1187,9368.944081287129,CpZsZpaVeURirfk8h6Oorw,False,Liberty Bar,+12102271187,$$,4.0,686,['delivery'],1111 s alamo st,-98.492389,29.412391,"['American (Traditional)', 'Breakfast & Brunch', 'Salad']","['1111', 's', 'alamo', 'st']",1111,s alamo st,Liberty Bar,liberty bar,s alamo
101,(210) 212-5727,9801.3796453895,wVVFSBnS8PXTZSXDtHZWPA,False,La Tuna Grill,+12102125727,$$,4.5,297,['delivery'],100 probandt st,-98.4960195883273,29.4077582365361,"['American (Traditional)', 'Seafood', 'Sandwiches']","['100', 'probandt', 'st']",100,probandt st,La Tuna Grill,l tun grill,probandt
102,(210) 492-9464,12619.641031093282,lNTg24zSpDxVJBJY92Hn7g,False,Anchor Bar,+12104929464,$$,4.5,413,"['pickup', 'delivery']",4553 n loop 1604 w,-98.5710993014624,29.5966515787771,"['Chicken Wings', 'Bars', 'American (Traditional)']","['4553', 'n', 'loop', '1604', 'w']",4553,n loop 1604 w,Anchor Bar,anchor bar,n loop 1604
103,(210) 222-1849,7657.294011292648,NpB9QM71dOUKekVLjEwckw,False,Restaurant Gwendolyn,+12102221849,$$$$,4.5,248,['delivery'],152 e pecan st,-98.49154,29.42854,"['American (Traditional)', 'Modern European', 'Caterers']","['152', 'e', 'pecan', 'st']",152,e pecan st,Restaurant Gwendolyn,restaurant gwendolyn,e pecan
104,(210) 227-1521,7616.1606918750595,AMNb9E9NCwzmP6Cel0i9iA,False,Chas Market & Kitchen,+12102271521,$$,4.0,284,"['pickup', 'delivery']",1431 n pine st,-98.470536,29.437582,"['Korean', 'American (Traditional)', 'Mexican']","['1431', 'n', 'pine', 'st']",1431,n pine st,Chas Market & Kitchen,chas market  kitchen,n pine
105,(210) 224-6169,6555.463420204735,PZRiLW58f_OTo9iY46VojQ,False,Josephine Street,+12102246169,$$,4.0,434,['delivery'],400 e josephine st,-98.4782019,29.4446161,"['Steakhouses', 'American (Traditional)', 'Chicken Wings']","['400', 'e', 'josephine', 'st']",400,e josephine st,Josephine Street,josephine street,e josephine
106,(210) 474-6699,7050.333641454732,S03dN81Ae5tQAjymZGFUPQ,False,L & L Hawaiian Grill,+12104746699,$,4.0,298,"['pickup', 'delivery']",1302 austin hwy,-98.441582,29.489544,"['Hawaiian', 'Asian Fusion', 'American (Traditional)']","['1302', 'austin', 'hwy']",1302,austin hwy,L & L Hawaiian Grill,l  l hawaii grill,austin hwy
107,(210) 224-2337,9182.912645251996,-azLu4PCWhMW-rGu3RCzyQ,False,The Friendly Spot Ice House,+12102242337,$,4.0,494,[],943 s alamo st,-98.490599,29.414498,"['Bars', 'American (Traditional)']","['943', 's', 'alamo', 'st']",943,s alamo st,The Friendly Spot Ice House, friendly spot ice house,s alamo
108,(210) 224-9835,8036.809899683128,Ri8ny-KWMtWl5yokiKE56w,False,Iron Cactus,+12102249835,$$,3.5,1129,['delivery'],200 river walk,-98.491085,29.425072,"['Mexican', 'Bars', 'American (Traditional)']","['200', 'river', 'walk']",200,river walk,Iron Cactus,ir cactus,riveralk
109,(210) 476-5010,6772.842370679697,u_0WZ-WvK9cWAks6dXdaGA,False,Earth Burger,+12104765010,$,4.5,96,['delivery'],2501 nacogdoches rd,-98.4501488,29.518579,"['Vegan', 'American (Traditional)']","['2501', 'nacogdoches', 'rd']",2501,nacogdoches rd,Earth Burger,earth burger,nacogdoches
110,(210) 299-8110,9307.629338832412,iTm3wK_HmnnjcSd4fuN0vw,False,Mark's Outing,+12102998110,$,4.5,179,"['pickup', 'delivery']",1624 e commerce st,-98.4708068,29.4198356,"['Burgers', 'Hot Dogs', 'American (Traditional)']","['1624', 'e', 'commerce', 'st']",1624,e commerce st,Mark's Outing,marks outing,e commerce
111,(210) 222-9092,8133.248041730323,34P8wyqZyO-PsyJ3jGBrEg,False,Saltgrass Steak House,+12102229092,$$,3.5,744,"['pickup', 'delivery']",502 riverwalk,-98.4886845,29.4248067,"['Steakhouses', 'Seafood', 'American (Traditional)']","['502', 'riverwalk']",502,riverwalk,Saltgrass Steak House,saltgrass steak house,riverwalk
112,(210) 481-8776,6857.986873856169,i6UX_C4YDX6816PQGzY5Rw,False,Grayze,+12104818776,$$,3.5,381,"['pickup', 'delivery']",521 e grayson st,-98.47463,29.44345,"['American (Traditional)', 'Venues & Event Spaces', 'Bars']","['521', 'e', 'grayson', 'st']",521,e grayson st,Grayze,grayze,e grayson
113,(210) 277-4770,2934.736502825122,5vYRfkwwa_93TPFdYzPevg,False,Shake Shack,+12102774770,$$,3.5,333,['delivery'],7427 san pedro ave,-98.4998115746294,29.5175745238617,"['American (Traditional)', 'Burgers', 'Fast Food']","['7427', 'san', 'pedro', 'ave']",7427,san pedro ave,Shake Shack,shake shack,san pedroe
114,(210) 691-3447,6911.0573813013925,XqLcng650eC27U897RXiBg,False,First Watch,+12106913447,$$,4.0,275,[],9985 i-10,-98.56673,29.53669,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']","['9985', 'i-10']",9985,i-10,First Watch,first watch,i-10
115,(210) 558-5300,11365.509687853708,rlF5xzZW29fKv9CtFMjKag,False,Checo's Mexican & American Grill,+12105585300,$,4.0,188,"['pickup', 'delivery']",5999 de zavala rd,-98.6009893,29.5635149,"['Mexican', 'American (Traditional)', 'Breakfast & Brunch']","['5999', 'de', 'zavala', 'rd']",5999,de zavala rd,Checo's Mexican & American Grill,checos mexic  americ grill,de zavala
116,(210) 647-7720,11137.12687827118,rwIcwyBXR14Zt6qQYroMWw,False,Pancake Joes,+12106477720,$,4.0,318,['delivery'],6703 ingram rd,-98.6243926361203,29.465043355164,"['American (Traditional)', 'Breakfast & Brunch']","['6703', 'ingram', 'rd']",6703,ingram rd,Pancake Joes,pancake joes,ingram
117,(210) 366-9000,2769.368956363005,NPrt8Ns2TTNBVwrUAnKLSg,False,First Watch,+12103669000,$$,4.0,184,[],830 nw loop 410,-98.506318,29.5183289,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']","['830', 'nw', 'loop', '410']",830,nw loop 410,First Watch,first watch,nw loop 410
118,(210) 994-9838,3757.7922181242384,RoyklFAqrt_D4IyGnBMNFw,False,Mr Juicy,+12109949838,,4.5,103,"['pickup', 'delivery']",3910 mccullough ave,-98.491614,29.46708,['American (Traditional)'],"['3910', 'mccullough', 'ave']",3910,mccullough ave,Mr Juicy,mr juicy,mcculloughe
119,(210) 496-7092,7912.371654245717,YFfOQF8sryMqXIMCVJaD-g,False,Charlie Brown's Neighborhood Bar & Grill,+12104967092,$,4.0,154,['delivery'],11888 starcrest dr,-98.46113,29.54819,"['Dive Bars', 'Sports Bars', 'American (Traditional)']","['11888', 'starcrest', 'dr']",11888,starcrest dr,Charlie Brown's Neighborhood Bar & Grill,charlie browns neighborhood bar  grill,starcrest
120,(210) 521-2988,10835.65842281153,KMofP8OxOCvqC_PIGP1J9Q,False,Texas Roadhouse,+12105212988,$$,4.0,200,[],2893 cinema ridge,-98.6204541389488,29.4632458085977,"['Steakhouses', 'Barbeque', 'American (Traditional)']","['2893', 'cinema', 'ridge']",2893,cinema ridge,Texas Roadhouse,texas roadhouse,cinema ridge
121,(210) 229-1010,8020.887423194556,c9jnVuBALVqag9wbPmmNbw,False,Landry's Seafood House,+12102291010,$$,3.0,709,[],517 n presa,-98.4888319256106,29.4258271017459,"['Seafood', 'Steakhouses', 'American (Traditional)']","['517', 'n', 'presa']",517,n presa,Landry's Seafood House,landrys seafood house,n presa
122,(210) 798-2222,3265.934909712261,YD165pqaakFZe-zSiEqMjQ,False,The Cheesecake Factory,+12107982222,$$,3.5,389,[],7400 san pedro,-98.4956250335706,29.5188424168627,"['Desserts', 'American (Traditional)']","['7400', 'san', 'pedro']",7400,san pedro,The Cheesecake Factory, cheesecake factory,san pedro
123,(210) 490-9220,10883.54174118126,FaSwdda4SlNzPDgUuM_zfw,False,Willie's Grill & Icehouse,+12104909220,$$,4.0,255,"['pickup', 'delivery']",15801 san pedro ave,-98.4758758544922,29.5863227844238,"['Burgers', 'American (Traditional)', 'Seafood']","['15801', 'san', 'pedro', 'ave']",15801,san pedro ave,Willie's Grill & Icehouse,willies grill  icehouse,san pedroe
124,(210) 822-2265,5441.493165036793,JdyJ1jRuMV49tT3KNRlFYQ,False,Twin Sisters Bakery & Cafe,+12108222265,$$,3.5,245,['pickup'],6322 n new braunfels ave,-98.4587331962834,29.4876107547137,['American (Traditional)'],"['6322', 'n', 'new', 'braunfels', 'ave']",6322,n new braunfels ave,Twin Sisters Bakery & Cafe,tw sisters bakery  cafe,new braunfelse
125,(210) 641-6447,9036.132693232792,zD9VdTS3WmOEbHaAl8V56A,False,Saltgrass Steak House,+12106416447,$$,3.5,279,"['pickup', 'delivery']",11745 i-10 w,-98.583502,29.5491066,"['Steakhouses', 'Seafood', 'American (Traditional)']","['11745', 'i-10', 'w']",11745,i-10 w,Saltgrass Steak House,saltgrass steak house,i-10
126,(210) 828-1470,5691.733189694383,Y976IAZCMQHmiTTedtEBeg,False,Magic Time Machine,+12108281470,$$,3.5,368,['delivery'],902 ne loop 410,-98.4609447065397,29.5157783443815,"['American (Traditional)', 'Bars', 'Steakhouses']","['902', 'ne', 'loop', '410']",902,ne loop 410,Magic Time Machine,magic time machine,ne loop 410
127,(210) 212-5506,9612.139496358206,SZPMn8vSlb2WurCULgK2Sg,False,Blue Star Brewing,+12102125506,$$,3.0,432,[],1414 s alamo st,-98.4953643044747,29.4095989705174,"['Breweries', 'American (Traditional)', 'Venues & Event Spaces']","['1414', 's', 'alamo', 'st']",1414,s alamo st,Blue Star Brewing,blue star brewing,s alamo
128,(210) 290-8066,3391.8446249014573,y-5I6U_tX0Q2ouI_hinEHA,False,Quarry Hofbrau & Beer Garden,+12102908066,$$,3.0,343,[],7310 jones maltsberger rd,-98.4795419943039,29.4975567690645,"['German', 'American (Traditional)', 'Beer Gardens']","['7310', 'jones', 'maltsberger', 'rd']",7310,jones maltsberger rd,Quarry Hofbrau & Beer Garden,quarry hofbrau  beer garden,jones maltsberger
129,(210) 732-0191,3149.3761066161687,yIWpXEq_ofPIA4AL4Fytlw,False,Tip Top Cafe,+12107320191,$$,3.0,362,"['pickup', 'delivery']",2814 fredericksburg rd,-98.5312299,29.47013,"['American (Traditional)', 'Seafood', 'Sandwiches']","['2814', 'fredericksburg', 'rd']",2814,fredericksburg rd,Tip Top Cafe,tip top cafe,fredericksburg
130,(210) 444-9424,6869.328578193729,TDHuagWKUiZyui4y2_lvNA,False,Earl Abel's,+12104449424,$$,3.5,328,"['pickup', 'delivery']",1639 broadway st,-98.4776541064646,29.4415921449536,"['Diners', 'American (Traditional)', 'Burgers']","['1639', 'broadway', 'st']",1639,broadway st,Earl Abel's,earl abels,broadway
131,(210) 455-6644,8709.406297962603,Ab6TzOWuAxC7QOZAm8qfBw,False,Walk-On's Sports Bistreaux,+12104556644,$$,3.5,179,"['pickup', 'delivery']",11075 ih 10 w,-98.581156,29.546983,"['American (Traditional)', 'Sports Bars']","['11075', 'ih', '10', 'w']",11075,ih 10 w,Walk-On's Sports Bistreaux,walkons sports bistreaux,ih 10
132,(210) 402-6621,12011.335685887485,_th9Kt1eA-zuJA3CWhxApQ,False,Saltgrass Steak House,+12104026621,$$,3.5,196,"['pickup', 'delivery']",16910 us 281 n,-98.4713176047546,29.5957467962701,"['Steakhouses', 'Seafood', 'American (Traditional)']","['16910', 'us', '281', 'n']",16910,us 281 n,Saltgrass Steak House,saltgrass steak house,us 281
133,(210) 224-0026,8169.188688277794,OCpjEJOSo--ciS1OGlDwKg,False,Dick's Last Resort,+12102240026,$$,3.0,562,"['pickup', 'delivery']",223 losoya st,-98.4880772,29.4246387,"['Bars', 'American (Traditional)', 'Seafood']","['223', 'losoya', 'st']",223,losoya st,Dick's Last Resort,dicks last resort,losoya
134,(210) 348-5724,3008.600863549449,GuEG-COoRmNBeE-qvWfciw,False,LongHorn Steakhouse,+12103485724,$$,3.5,175,['delivery'],7439 san pedro ave,-98.4999320224661,29.5183849764953,"['Steakhouses', 'American (Traditional)', 'Barbeque']","['7439', 'san', 'pedro', 'ave']",7439,san pedro ave,LongHorn Steakhouse,longhorn steakhouse,san pedroe
135,(210) 592-7249,5446.83633348544,Moc_khGkJiyTGoikTm1J8g,False,Raising Cane's Chicken Fingers,+12105927249,$,4.0,99,[],9800 airport blvd,-98.4718245640397,29.5264753211854,"['Fast Food', 'American (Traditional)', 'Chicken Wings']","['9800', 'airport', 'blvd']",9800,airport blvd,Raising Cane's Chicken Fingers,raising canes chicken fingers,airport
136,(210) 375-6106,6479.493115960667,TtmqkXT7s93IJbhQgp_M3g,False,Rookies Too Bar & Grill,+12103756106,$$,4.5,44,['delivery'],9200 broadway st,-98.456733,29.523841,"['Sports Bars', 'American (Traditional)']","['9200', 'broadway', 'st']",9200,broadway st,Rookies Too Bar & Grill,rookies too bar  grill,broadway
137,(210) 973-5911,8374.382351348257,5_Xa4gg8vzRIsVQf_3t-qw,False,Margaritaville - San Antonio,+12109735911,$$,3.0,407,"['pickup', 'delivery']",849 e commerce st,-98.484979271402,29.4236174761207,"['Bars', 'American (Traditional)', 'Music Venues']","['849', 'e', 'commerce', 'st']",849,e commerce st,Margaritaville - San Antonio,margaritaville  s antonio,e commerce
138,(210) 826-8303,6703.068365618122,s104UuqsqwqNgC5jppH08Q,False,Mama's Cafe,+12108268303,$$,3.5,180,['delivery'],2442 nacogdoches rd,-98.45032,29.51737,"['Cafes', 'American (Traditional)']","['2442', 'nacogdoches', 'rd']",2442,nacogdoches rd,Mama's Cafe,mamas cafe,nacogdoches
139,(210) 359-0245,14714.5951090947,ZcYgWO8XXgS_AqAAShf9lg,False,Chatman's Chicken,+12103590245,$,4.0,98,['delivery'],1747 s ww white rd,-98.405858,29.401825,"['Fast Food', 'Chicken Wings', 'American (Traditional)']","['1747', 's', 'ww', 'white', 'rd']",1747,s ww white rd,Chatman's Chicken,chatmans chicken,swhite
140,(210) 447-7102,3000.2587072229107,lcLRd7I5iJdIqvAbIdktlQ,False,Twin Peaks,+12104477102,$$,3.0,230,['delivery'],702 nw loop 410,-98.503753,29.519778,"['American (New)', 'Sports Bars']","['702', 'nw', 'loop', '410']",702,nw loop 410,Twin Peaks,tw peaks,nw loop 410
141,(210) 690-3808,8586.64639358246,e2HpfHnBzJlWVwhLGJKeYw,False,Cracker Barrel Old Country Store,+12106903808,$$,3.5,168,['delivery'],11030 w interstate 10,-98.5813916872515,29.5450869789352,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']","['11030', 'w', 'interstate', '10']",11030,w interstate 10,Cracker Barrel Old Country Store,cracker barr old country store,w interstate 10
142,(210) 342-5454,4225.892187555005,nMxfFIK0rIeCcrzLJaBy8A,False,54th Street Restaurant & Drafthouse,+12103425454,$$,4.0,98,['delivery'],954 rector st,-98.478771,29.516469,"['Bars', 'American (Traditional)', 'Burgers']","['954', 'rector', 'st']",954,rector st,54th Street Restaurant & Drafthouse,54th street restaurant  drafthouse,rector
143,(210) 828-5392,6121.100318053785,tcHNG_d7lW7hzlbIKGrTHQ,False,Good Time Charlie's Bar & Cafe,+12108285392,$$,3.0,247,['delivery'],2922 broadway st,-98.4712295532227,29.4541168212891,['American (Traditional)'],"['2922', 'broadway', 'st']",2922,broadway st,Good Time Charlie's Bar & Cafe,good time charlies bar  cafe,broadway
144,(210) 222-9923,7015.231809082446,L-T93cgszH0AyPLP6JDxrQ,False,San Antonio Pig Stand,+12102229923,$,3.0,189,"['pickup', 'delivery']",1508 broadway st,-98.477524,29.440131,['American (Traditional)'],"['1508', 'broadway', 'st']",1508,broadway st,San Antonio Pig Stand,s antonio pig stand,broadway
145,(210) 824-2700,4994.156041703781,7jtwhwnEKEA9XJKV3ivsFA,False,The Hangar,+12108242700,$,3.5,133,[],8203 broadway,-98.466695,29.511558,"['Sports Bars', 'American (Traditional)']","['8203', 'broadway']",8203,broadway,The Hangar, hangar,broadway
146,(210) 455-2834,6697.108471218708,rEopL6ttupp6_nbBlpPjLA,False,The Good Kind,+12104552834,$$,4.0,88,"['pickup', 'delivery']",312 pearl pkwy,-98.480582,29.441899,"['Caterers', 'Vegetarian', 'American (Traditional)']","['312', 'pearl', 'pkwy']",312,pearl pkwy,The Good Kind, good kind,pearl pkwy
147,(210) 558-1900,14341.266777331144,Q9taWRIDBq3FALQiht7kUw,False,The Cheesecake Factory,+12105581900,$$,3.0,310,[],15900 la cantera pkwy,-98.610858,29.592382,"['Desserts', 'American (Traditional)']","['15900', 'la', 'cantera', 'pkwy']",15900,la cantera pkwy,The Cheesecake Factory, cheesecake factory,la cantera pkwy
