,display_phone,distance,id,is_closed,name,phone,price,rating,review_count,transactions,address,longitude,latitude,categories
117,(210) 366-9000,2769.368956363005,NPrt8Ns2TTNBVwrUAnKLSg,False,First Watch,+12103669000,$$,4.0,184,[],830 nw loop 410,-98.506318,29.5183289,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']"
118,(210) 496-7092,7912.371654245717,YFfOQF8sryMqXIMCVJaD-g,False,Charlie Brown's Neighborhood Bar & Grill,+12104967092,$,4.0,154,['delivery'],11888 starcrest dr,-98.46113,29.54819,"['Dive Bars', 'Sports Bars', 'American (Traditional)']"
119,(210) 994-9838,3757.7922181242384,RoyklFAqrt_D4IyGnBMNFw,False,Mr Juicy,+12109949838,,4.5,101,"['delivery', 'pickup']",3910 mccullough ave,-98.491614,29.46708,['American (Traditional)']
120,(210) 521-2988,10835.65842281153,KMofP8OxOCvqC_PIGP1J9Q,False,Texas Roadhouse,+12105212988,$$,4.0,200,[],2893 cinema ridge,-98.6204541389488,29.4632458085977,"['Steakhouses', 'Barbeque', 'American (Traditional)']"
121,(210) 229-1010,8020.887423194556,c9jnVuBALVqag9wbPmmNbw,False,Landry's Seafood House,+12102291010,$$,3.0,707,[],517 n presa,-98.4888319256106,29.4258271017459,"['Seafood', 'Steakhouses', 'American (Traditional)']"
122,(210) 798-2222,3265.934909712261,YD165pqaakFZe-zSiEqMjQ,False,The Cheesecake Factory,+12107982222,$$,3.5,389,[],7400 san pedro,-98.4956250335706,29.5188424168627,"['Desserts', 'American (Traditional)']"
123,(210) 822-2265,5441.493165036793,JdyJ1jRuMV49tT3KNRlFYQ,False,Twin Sisters Bakery & Cafe,+12108222265,$$,3.5,245,['pickup'],6322 n new braunfels ave,-98.4587331962834,29.4876107547137,['American (Traditional)']
124,(210) 490-9220,10883.54174118126,FaSwdda4SlNzPDgUuM_zfw,False,Willie's Grill & Icehouse,+12104909220,$$,4.0,254,"['delivery', 'pickup']",15801 san pedro ave,-98.4758758544922,29.5863227844238,"['Burgers', 'American (Traditional)', 'Seafood']"
125,(210) 641-6447,9036.132693232792,zD9VdTS3WmOEbHaAl8V56A,False,Saltgrass Steak House,+12106416447,$$,3.5,278,"['delivery', 'pickup']",11745 i-10 w,-98.583502,29.5491066,"['Steakhouses', 'Seafood', 'American (Traditional)']"
126,(210) 828-1470,5691.733189694383,Y976IAZCMQHmiTTedtEBeg,False,Magic Time Machine,+12108281470,$$,3.5,367,['delivery'],902 ne loop 410,-98.4609447065397,29.5157783443815,"['American (Traditional)', 'Bars', 'Steakhouses']"
127,(210) 212-5506,9612.139496358206,SZPMn8vSlb2WurCULgK2Sg,False,Blue Star Brewing,+12102125506,$$,3.0,432,[],1414 s alamo st,-98.4953643044747,29.4095989705174,"['Breweries', 'American (Traditional)', 'Venues & Event Spaces']"
128,(210) 290-8066,3391.8446249014573,y-5I6U_tX0Q2ouI_hinEHA,False,Quarry Hofbrau & Beer Garden,+12102908066,$$,3.0,343,[],7310 jones maltsberger rd,-98.4795419943039,29.4975567690645,"['German', 'American (Traditional)', 'Beer Gardens']"
129,(210) 732-0191,3149.3761066161687,yIWpXEq_ofPIA4AL4Fytlw,False,Tip Top Cafe,+12107320191,$$,3.0,362,"['delivery', 'pickup']",2814 fredericksburg rd,-98.5312299,29.47013,"['American (Traditional)', 'Seafood', 'Sandwiches']"
130,(210) 444-9424,6869.328578193729,TDHuagWKUiZyui4y2_lvNA,False,Earl Abel's,+12104449424,$$,3.5,328,"['delivery', 'pickup']",1639 broadway st,-98.4776541064646,29.4415921449536,"['Diners', 'American (Traditional)', 'Burgers']"
131,(210) 455-6644,8709.406297962603,Ab6TzOWuAxC7QOZAm8qfBw,False,Walk-On's Sports Bistreaux,+12104556644,$$,3.5,179,"['delivery', 'pickup']",11075 ih 10 w,-98.581156,29.546983,"['American (Traditional)', 'Sports Bars']"
132,(210) 402-6621,12011.335685887485,_th9Kt1eA-zuJA3CWhxApQ,False,Saltgrass Steak House,+12104026621,$$,3.5,196,['delivery'],16910 us 281 n,-98.4713176047546,29.5957467962701,"['Steakhouses', 'Seafood', 'American (Traditional)']"
133,(210) 348-5724,3008.600863549449,GuEG-COoRmNBeE-qvWfciw,False,LongHorn Steakhouse,+12103485724,$$,3.5,175,['delivery'],7439 san pedro ave,-98.4999320224661,29.5183849764953,"['Steakhouses', 'American (Traditional)', 'Barbeque']"
134,(210) 224-0026,8169.188688277794,OCpjEJOSo--ciS1OGlDwKg,False,Dick's Last Resort,+12102240026,$$,3.0,562,"['delivery', 'pickup']",223 losoya st,-98.4880772,29.4246387,"['Bars', 'American (Traditional)', 'Seafood']"
135,(210) 592-7249,5446.83633348544,Moc_khGkJiyTGoikTm1J8g,False,Raising Cane's Chicken Fingers,+12105927249,$,4.0,99,[],9800 airport blvd,-98.4718245640397,29.5264753211854,"['Fast Food', 'American (Traditional)', 'Chicken Wings']"
136,(210) 375-6106,6479.493115960667,TtmqkXT7s93IJbhQgp_M3g,False,Rookies Too Bar & Grill,+12103756106,$$,4.5,44,['delivery'],9200 broadway st,-98.456733,29.523841,"['Sports Bars', 'American (Traditional)']"
137,(210) 973-5911,8374.382351348257,5_Xa4gg8vzRIsVQf_3t-qw,False,Margaritaville - San Antonio,+12109735911,$$,3.0,407,"['delivery', 'pickup']",849 e commerce st,-98.484979271402,29.4236174761207,"['Bars', 'American (Traditional)', 'Music Venues']"
138,(210) 826-8303,6703.068365618122,s104UuqsqwqNgC5jppH08Q,False,Mama's Cafe,+12108268303,$$,3.5,180,['delivery'],2442 nacogdoches rd,-98.45032,29.51737,"['Cafes', 'American (Traditional)']"
139,(210) 447-7102,3000.2587072229107,lcLRd7I5iJdIqvAbIdktlQ,False,Twin Peaks,+12104477102,$$,3.0,230,['delivery'],702 nw loop 410,-98.503753,29.519778,"['American (New)', 'Sports Bars']"
140,(210) 359-0245,14714.5951090947,ZcYgWO8XXgS_AqAAShf9lg,False,Chatman's Chicken,+12103590245,$,4.0,96,['delivery'],1747 s ww white rd,-98.405858,29.401825,"['Fast Food', 'Chicken Wings', 'American (Traditional)']"
141,(210) 342-5454,4225.892187555005,nMxfFIK0rIeCcrzLJaBy8A,False,54th Street Restaurant & Drafthouse,+12103425454,$$,4.0,98,['delivery'],954 rector st,-98.478771,29.516469,"['Bars', 'American (Traditional)', 'Burgers']"
142,(210) 690-3808,8586.64639358246,e2HpfHnBzJlWVwhLGJKeYw,False,Cracker Barrel Old Country Store,+12106903808,$$,3.5,168,['delivery'],11030 w interstate 10,-98.5813916872515,29.5450869789352,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']"
143,(210) 828-5392,6121.100318053785,tcHNG_d7lW7hzlbIKGrTHQ,False,Good Time Charlie's Bar & Cafe,+12108285392,$$,3.0,247,['delivery'],2922 broadway st,-98.4712295532227,29.4541168212891,['American (Traditional)']
144,(210) 368-2957,8553.398529819842,jbXwuXAGmXfBnBwY8FpnGA,False,Mr. C's Fried Chicken and Waffles,+12103682957,$$,4.0,67,[],9390 huebner rd,-98.592836,29.529911,"['Breakfast & Brunch', 'American (Traditional)', 'Waffles']"
145,(210) 222-9923,7015.231809082446,L-T93cgszH0AyPLP6JDxrQ,False,San Antonio Pig Stand,+12102229923,$,3.0,189,"['delivery', 'pickup']",1508 broadway st,-98.477524,29.440131,['American (Traditional)']
146,(210) 455-2834,6697.108471218708,rEopL6ttupp6_nbBlpPjLA,False,The Good Kind,+12104552834,$$,4.0,88,"['delivery', 'pickup']",312 pearl pkwy,-98.480582,29.441899,"['Caterers', 'Vegetarian', 'American (Traditional)']"
147,(210) 824-2700,4994.156041703781,7jtwhwnEKEA9XJKV3ivsFA,False,The Hangar,+12108242700,$,3.5,132,[],8203 broadway,-98.466695,29.511558,"['Sports Bars', 'American (Traditional)']"
148,(210) 558-1900,14341.266777331144,Q9taWRIDBq3FALQiht7kUw,False,The Cheesecake Factory,+12105581900,$$,3.0,310,[],15900 la cantera pkwy,-98.610858,29.592382,"['Desserts', 'American (Traditional)']"
149,(210) 932-8040,5557.329979396636,u5g93ZZXBaNyhdAkekUPwg,False,Frontier Burger,+12109328040,$,3.0,167,['delivery'],838 ne lp 410,-98.4638916,29.5162364,"['Burgers', 'Salad', 'American (Traditional)']"
150,(210) 521-3570,10811.438156204427,ZZxsjzVhEnIxHP-BMKy8BQ,False,Saltgrass Steak House,+12105213570,$$,3.5,149,"['delivery', 'pickup']",2885 cinema ridge rd,-98.6199758,29.4627013329082,"['Steakhouses', 'Seafood', 'American (Traditional)']"
151,(210) 828-1111,5485.113915085766,w32HV13y36-d7OhBPIbsjw,False,EZ's Brick Oven and Grill,+12108281111,$$,4.0,62,"['delivery', 'pickup']",6498 n new braunfels ave,-98.4579261298834,29.4903574944657,"['Burgers', 'Pizza', 'American (New)']"
152,(210) 532-3318,11204.008877897146,ET1s1FC_k0Yezg3EGFN7Mw,False,Mittman Fine Foods,+12105323318,$,4.5,30,['delivery'],1125 s mittman st,-98.4546699,29.40823,"['American (Traditional)', 'Tex-Mex']"
153,(210) 600-9464,12965.79823071489,MOmw-ofkvS-zYYIMrzwD7A,False,Pluckers Wing Bar,+12106009464,$$,3.5,266,[],15651 i-10 w,-98.596729,29.586453,"['Chicken Wings', 'American (Traditional)']"
154,(210) 337-4007,12430.626069505272,chd4quXt3Tj7cRv89Ci1yA,False,Radicke's Bluebonnet Grill,+12103374007,$,4.0,60,['delivery'],237 n ww white rd,-98.40588,29.43466,['American (Traditional)']
155,(210) 223-1208,6369.961488336182,8QFxAjFqd9oGjBJ5pRBusQ,False,M K Davis Restaurant & Bar,+12102231208,$,3.5,123,['delivery'],1302 n flores st,-98.502571105957,29.4382781982422,"['Mexican', 'Seafood', 'American (Traditional)']"
156,(210) 223-9374,8216.31482191061,_3hMVfln8MJmSxWqqVr57A,False,Lone Star Cafe,+12102239374,$$,2.5,544,['delivery'],237 losoya st,-98.4879758,29.4244902,"['Steakhouses', 'American (Traditional)']"
157,(210) 694-0825,6290.8331084919055,f9B_Lpl9cw_xuwouFe8KLA,False,Fuddruckers,+12106940825,$$,4.0,69,"['delivery', 'pickup']",9845 ih-10 w,-98.562051,29.532928,"['Burgers', 'American (Traditional)']"
158,(210) 447-7010,7922.150916215015,TFrkQ4tnZJ7B77YTjolK2w,False,Maverick Whiskey,+12104477010,,4.0,49,[],115 broadway st,-98.4878460690379,29.4270496817459,"['American (Traditional)', 'Distilleries']"
159,(210) 229-1526,10933.930900035992,EH5GkBPt7g10V13iIuoofw,False,Texas Burger Company,+12102291526,$,4.5,26,['delivery'],3038 e commerce,-98.44146,29.41936,"['American (Traditional)', 'Burgers', 'Fast Food']"
160,(210) 731-8091,5643.116721977622,A1nSOek28J5rv7Mp3GwOGw,False,Red Lobster,+12107318091,$$,3.5,66,['delivery'],4550 nw loop 410,-98.57234,29.48875,"['Seafood', 'American (Traditional)']"
161,(210) 271-9981,8018.606568713825,arAjKa-Vn7jGw9RPKevNsw,False,Joe's Crab Shack,+12102719981,$$,3.0,227,['delivery'],212 college st,-98.4892103075981,29.4257425942482,"['Seafood', 'American (Traditional)']"
162,(210) 692-1500,7163.898410710331,Hn3hRz1yWF2jYYL3Y5US6w,False,Little Woodrows Babcock,+12106921500,$$,3.0,208,['delivery'],2535 babcock rd,-98.58714,29.50794,"['Sports Bars', 'American (Traditional)']"
163,(210) 690-8100,12808.288647982983,zLEzYXyDT1uFL3DDkAjVjg,False,Cheddar's Scratch Kitchen,+12106908100,$$,3.0,273,[],15607 ih-10 w,-98.5963740969656,29.5848950466633,"['Comfort Food', 'American (Traditional)']"
164,(210) 277-6300,8131.828139902041,S1_O_MKvthCTiKO-KotGyA,False,Rainforest Cafe,+12102776300,$$,2.5,522,"['delivery', 'pickup']",110 e crockett,-98.4882954,29.42493,"['American (Traditional)', 'Seafood', 'Steakhouses']"
165,(210) 979-9763,3688.7244722721666,PdjGAlf8QnLtzlr3Lg5W_Q,False,Saltgrass Steak House,+12109799763,$$,3.5,86,"['delivery', 'pickup']",60 ne interstate 410 lp,-98.4896058171967,29.5196315733414,"['Steakhouses', 'Seafood', 'American (Traditional)']"
166,(210) 495-3447,11841.60170362836,wEHlXVHsJ4K-jrWArZrDcA,False,First Watch,+12104953447,$$,3.5,103,[],16668 san pedro ave,-98.471861,29.594294,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']"
167,(210) 462-1894,10992.52403164311,0OuFt5odhyAnQ8f0dl9g3g,False,Lucy Cooper's Ice House,+12104621894,$$,3.0,181,[],16080 san pedro ave,-98.4740504622459,29.5868524686695,"['Bars', 'American (Traditional)']"
168,(210) 223-4881,8232.908053511926,8xUmlzM6GfyQ88PUP8Zh3g,False,The Republic Of Texas Restaurant,+12102234881,$$,2.5,308,['delivery'],429 e commerce st,-98.48824,29.42402,"['Mexican', 'Steakhouses', 'American (Traditional)']"
169,(210) 515-1515,3482.617238452296,99EX0yPAXgHZHlnjwnWI_w,False,Dave & Buster's,+12105151515,$$,2.5,339,[],440 crossroads blvd,-98.5503227,29.4963229,"['American (Traditional)', 'Arcades', 'Bars']"
170,(210) 696-4025,13714.055864007449,H7UHjgFcNB5r1keqazt7Dg,False,LongHorn Steakhouse,+12106964025,$$,3.0,148,['delivery'],5803 n loop 1604 w,-98.6010097070633,29.592081883817,"['Steakhouses', 'American (Traditional)', 'Barbeque']"
171,(210) 525-8110,4006.9057727389854,qIRaxr3CDlBLvn6up-ec9g,False,Cracker Barrel Old Country Store,+12105258110,$$,3.0,144,['delivery'],98 ne loop 410,-98.484677718316,29.5195225208489,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']"
172,(210) 691-0665,8461.247614882785,xAyEV7N9Gs4-gQCpLeBtkg,False,Jim's Restaurants,+12106910665,$,3.0,103,['delivery'],11006 w interstate 10,-98.580139875412,29.5446197881832,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
173,(210) 340-4577,5223.717251038866,6w4tt7OQFtQg_Tlqlps6-w,False,Highlander Bar and Grill,+12103404577,$,3.0,89,['delivery'],5562 fredericksburg rd,-98.5655136108398,29.5096302032471,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']"
174,(210) 558-8646,8830.976886492655,ib8OCg14iiIQPzrVDDzq0Q,False,Tia's Taco Hut,+12105588646,$,3.5,96,[],5730 babcock rd,-98.5995325818658,29.5230514828012,"['Mexican', 'American (Traditional)', 'Burgers']"
175,(210) 495-0970,11577.599905346078,ymydW_BmNX6VWbxItdlhfA,False,Evil Olive,+12104950970,$,3.5,68,[],2950 thousand oaks,-98.441257,29.576844,"['Sports Bars', 'American (Traditional)']"
176,(210) 690-1156,11363.238619987802,93ouNSh8-gHqSZGbk_WjlQ,False,Shenanygans,+12106901156,$,3.5,55,[],6422 babcock rd,-98.6154403686523,29.5462894439697,"['Sports Bars', 'Lounges', 'American (Traditional)']"
177,(210) 225-5100,8042.806446886037,kXkUTudhzf6cYD0K4FKiaQ,False,Oro Restaurant and Bar,+12102255100,$$,3.5,75,"['delivery', 'pickup']",705 e houston st,-98.4858114,29.426527,"['Bars', 'American (Traditional)']"
178,(210) 468-2100,11159.360537751927,IzOsMfLgTLMX4sSERjmBlw,False,The Dog House Bar & Grill,+12104682100,,4.0,27,[],16111 san pedro ave,-98.47555,29.58858,"['Bars', 'American (Traditional)']"
179,(210) 832-0050,5570.5105756188,LAE_CaIR65OVyN1Nb54r_Q,False,Broadway 5050,+12108320050,$,3.5,139,['delivery'],5050 broadway st,-98.46243,29.47291,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']"
180,(210) 598-2083,6559.7155197683405,oxsdn9ft_CD4yW35J39Jpw,False,Groove House,+12105982083,$$,3.5,39,"['delivery', 'pickup']",12333 west ave,-98.50303,29.55261,"['Bars', 'American (Traditional)']"
181,(210) 558-9464,6386.657119581798,QFNs2dKe4-v2oKCXYmxc4g,False,Hooters,+12105589464,$$,3.0,118,['delivery'],8527 wurzbach rd,-98.572868119626,29.5210869822994,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']"
182,(210) 694-5912,13703.001314421548,aX7pn4-f5dHyclDHpuy9tg,False,Red Lobster,+12106945912,$$,3.5,80,['delivery'],5815 n loop 1604 w,-98.601562,29.591583,"['Seafood', 'American (Traditional)']"
183,(210) 599-8080,10991.517193274982,fAiHAHuFAp0h116WhMCuJw,False,Cracker Barrel Old Country Store,+12105998080,$$,2.5,155,[],6330 n interstate 35,-98.401231794459,29.4862529719322,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']"
184,(210) 341-7138,2943.7923605566302,UsONp-NB_S0dLZHpuMZrNw,False,Jim's Restaurants,+12103417138,$,3.0,86,['delivery'],842 nw lp 410,-98.506072,29.5199,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
185,(210) 828-5120,5903.670292423334,xIbOudvBkjHTAXwHBu5ODg,False,Jim's Restaurants,+12108285120,$,3.5,56,['delivery'],4108 broadway st,-98.46423,29.4643,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
186,(210) 824-6703,5887.009921056096,9zN8balmWkZYzAOiNiJ6FA,False,Fuddruckers,+12108246703,$$,3.0,64,"['delivery', 'pickup']",8602 botts ln,-98.4601799,29.51814,"['Burgers', 'American (Traditional)']"
187,(210) 826-7001,5333.3044187751175,7KgOILqNcFqiqDlN5IrjkQ,False,Jim's Restaurants,+12108267001,$,3.0,76,['delivery'],8427 broadway st,-98.4652,29.51623,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
188,(210) 574-1419,8414.851900533693,b1nrCG9Cmjymoa-SKq7cUw,False,Mr. P's,+12105741419,$,4.5,13,"['delivery', 'pickup']",1601 guadalupe st,-98.51778,29.41885,"['American (Traditional)', 'Tacos', 'Hot Dogs']"
189,(210) 634-1405,6308.236109653944,UjVywhXD4qYvi1lf3AOEXw,False,Backyard on Broadway,+12106341405,,3.5,38,[],2411 broadway st,-98.4754939002743,29.4489310360266,"['Bars', 'American (Traditional)', 'Pizza']"
190,(210) 877-6254,6368.566661738348,qQKnIO5lWsGQc0SqVBKCFA,False,54th Street Restaurant & Drafthouse,+12108776254,$$,4.0,21,[],9907 ih 10 w,-98.563752,29.5334943,"['Bars', 'American (Traditional)', 'Burgers']"
191,(210) 979-7701,4119.340998656029,1muWry_IbUIxl3TO14c_TQ,False,Applebee's Grill + Bar,+12109797701,$$,2.5,87,['delivery'],97 loop 410 ne,-98.484795,29.521054,"['Sports Bars', 'Burgers', 'American (Traditional)']"
192,(210) 223-1911,6709.619901308233,GszTcKbwpAI5xPlpj-hcGQ,False,Luby's,+12102231911,$$,3.0,64,['delivery'],911 north main ave,-98.49477,29.43667,"['American (Traditional)', 'Buffets']"
193,(210) 496-9464,8016.993382929228,8BeLovoIa3OqMkCAk8Spcw,False,Hooters,+12104969464,$$,2.5,102,['delivery'],13131 san pedro,-98.484272,29.5616008,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']"
194,(210) 561-2222,8731.319353919991,EHz6CFByY7j_Uz4XFX04tA,False,Babe's Old Fashioned Food,+12105612222,$,2.5,106,"['delivery', 'pickup']",9207 huebner rd,-98.59567,29.52898,"['Burgers', 'Pizza', 'American (Traditional)']"
195,(210) 951-3600,8291.792534875645,O40GqtCvXRKDBleHOJ352g,False,Dave & Buster's,+12109513600,$$,2.5,137,[],849 e commerce st,-98.4867681904213,29.4238574695132,"['American (Traditional)', 'Arcades', 'Bars']"
196,(210) 377-4653,3234.1193187154545,I5OTL3dogiA0d80uuo8wwg,False,Asado Seafood and Grill,+12103774653,$$$,3.5,31,[],611 nw loop 410,-98.5023566825292,29.5215678883626,"['Seafood', 'American (Traditional)']"
197,(210) 616-2504,8960.522091904233,9s-81E6hfzEDQ6tBuFbz9A,False,Jokesters 22 Pub N Grub,+12106162504,,4.5,15,[],713 s alamo st,-98.4886413440108,29.4170396376624,"['Sports Bars', 'American (Traditional)', 'Comedy Clubs']"
198,(210) 694-9464,11182.054976786447,S8SnPUgdh8lKIsASzddGYQ,False,Buffalo Wild Wings,+12106949464,$$,2.5,136,['delivery'],5860 de zavala rd,-98.5993163,29.56266,"['Sports Bars', 'Chicken Wings', 'American (Traditional)']"
199,(210) 637-5673,10536.737126418053,KzEfI8Xg8cxSKGfYAznKDg,False,Family Life Bistro,+12106375673,$$,4.5,12,['delivery'],5814 rittiman plz,-98.40651,29.48286,"['Soul Food', 'American (Traditional)']"
200,(210) 641-2408,12822.41181575453,Ai6_8kZnkiGMtQUwU2D_dg,False,Applebee's Grill + Bar,+12106412408,$$,3.0,73,"['delivery', 'pickup']",15802 ih-10 w,-98.589475,29.589475,"['Sports Bars', 'Burgers', 'American (Traditional)']"
201,(210) 824-6348,7626.0569007035865,mAswF_sDDbJO44LyxlHzeg,False,Astro SuperBowl,+12108246348,$,3.5,40,[],3203 harry wurzbach rd,-98.43561,29.4944,"['Bowling', 'Bars', 'American (Traditional)']"
202,(210) 733-1972,3799.1859686135176,FhXOZjW695Ko60O2CXt_8w,False,Luby's,+12107331972,$$,3.0,57,['delivery'],4541 fredericksburg rd,-98.5534665117397,29.491069504739,"['American (Traditional)', 'Buffets']"
203,(210) 377-3333,3652.4361263320097,RDTqU07DJGKq5CyPNzOfZQ,False,TGI Fridays,+12103773333,$$,2.0,196,['delivery'],29 ne loop 410,-98.49222,29.52113,['American (Traditional)']
204,(210) 732-8256,3429.722460653694,aI6HF4VTopuvNuIxeeKZpw,False,Jim's Restaurants,+12107328256,$,3.0,59,[],351 w hildebrand ave,-98.4987563,29.466765,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
205,(210) 223-1681,7656.654174514955,kF5X2_dprOjSZRO9P_7LTQ,False,Golden Star Cafe,+12102231681,$,3.0,56,['delivery'],821 w commerce st,-98.50331,29.42627,"['Chinese', 'American (Traditional)', 'Mexican']"
206,(210) 222-2222,12197.386381095072,wyaJoS0ZhbuZhAxP9Me_wQ,False,Hangar Pub,+12102222222,$$,4.5,15,['delivery'],12234 nacogdoches rd,-98.4063806552363,29.5509815481936,"['American (Traditional)', 'Burgers', 'Pubs']"
207,(210) 348-6405,3981.4752269496553,UzkjVkmPvZZGKkqy270lyw,False,Logan's Roadhouse,+12103486405,$$,2.0,201,['delivery'],92 ne loop 410,-98.484885,29.51938,"['Steakhouses', 'American (Traditional)', 'Barbeque']"
208,(210) 225-6196,8235.204962469983,uX4GiW792_5Ivh1SGs3SKw,False,Colonial Room Restaurant,+12102256196,$$,3.0,48,[],204 alamo plz,-98.485931,29.42465,['American (Traditional)']
209,(210) 227-8500,10297.684851000107,IBBLZkgRbIpvA2jPYFd4lQ,False,Longoria's Grocery & Grill,+12102278500,$,5.0,7,['delivery'],201 brady blvd,-98.52442,29.40225,"['American (Traditional)', 'Burgers']"
210,(210) 223-9944,8237.391219180608,rgrFmXV-ToS1EzC9QDYHlg,False,Fuddruckers,+12102239944,$$,2.5,86,"['delivery', 'pickup']",115 alamo plz,-98.4874877929688,29.424165725708,"['Burgers', 'American (Traditional)']"
211,(210) 349-5952,2776.833182797792,Gg2fa6y78F1WoxLQLA6vrQ,False,Denny's,+12103495952,$,3.0,56,"['delivery', 'pickup']",6801 blanco rd,-98.507284373045,29.5186300204222,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']"
212,(210) 732-5491,3859.990229986901,nIHAvP_UGnEFHs8aj-LttQ,False,Jim's Restaurants,+12107325491,$,3.0,66,['delivery'],3319 hillcrest dr,-98.5542,29.4922,"['American (Traditional)', 'Diners', 'Breakfast & Brunch']"
213,(210) 229-9464,8364.524097119129,o6uGVu7eEgt-RceMmiP80A,False,Hooters,+12102299464,$$,2.5,145,['delivery'],849 e commerce st,-98.484969,29.423715,"['Chicken Wings', 'Sports Bars', 'American (Traditional)']"
214,(210) 699-6652,8550.101551344564,rB6AQLmqUxz1187dFGlQHQ,False,Luby's,+12106996652,$,3.0,54,['delivery'],9251 floyd curl dr,-98.59363,29.52847,"['American (Traditional)', 'Buffets']"
215,(210) 223-4321,8495.805954247877,8OUb8P8J7jQR0YH5d06jkQ,False,Denny's,+12102234321,$,2.0,163,"['delivery', 'pickup']",903 e commerce st,-98.4829037544023,29.4231263651822,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']"
