,DISTRICT,ESTABLISHMENT ADDRESS,ESTABLISHMENT NAME,INSPECTION DATE,LINK,SECTOR,TOTAL SCORE
5687,B,"18450 BLANCO RD San Antonio, TX 782580",TUESDAY MORNING #10,2019-06-03,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419777&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,10,100
5688,B,"19141 STONE OAK PY San Antonio, TX 782580",VIDA MIA,2019-06-03,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419680&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,10,87
5689,D,"7911 IH 35 S San Antonio, TX 78224",WILLIE'S GRILL AND ICEHOUSE,2019-06-03,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419689&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,95
5690,B,"441 NAKOMA DR W San Antonio, TX 782160",WISEGUYS A CHICAGO EATERY,2019-06-03,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419704&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,13,96
5691,C,"146 HOUSTON ST E San Antonio, TX 782052223",ACENAR RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419712&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,89
5692,C,"909 BROADWAY San Antonio, TX 782151520",AUGIES BARBED WIRE SMOKEHOUSE,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419737&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,88
5693,C,"111 DALLAS ST San Antonio, TX 782051201",BAPTIST MEDICAL CENTER,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419635&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,99
5694,B,"18555 US HWY 281 N San Antonio, TX 782580",BEST WESTERN HILL COUNTRY SUITES,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419749&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,10,88
5695,C,"2131 IH 35 N San Antonio, TX 782080",BEST WESTERN PLUS DOWNTOWN NORTH,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419830&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,94
5696,B,"11842 PERRIN BEITEL San Antonio, TX 78217",BILL MILLER BBQ #24,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419640&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,15,95
5697,C,"1720 NEW BRNFLS N San Antonio, TX 782081524",BILL MILLER BBQ #28,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419638&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,83
5698,D,"2703 CULEBRA RD San Antonio, TX 782286202",BILL MILLER BBQ #5,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419683&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,34,97
5699,D,"411 24TH ST SW San Antonio, TX 782074617",C STORE LOUNGE,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419827&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,100
5700,A,"2711 TREBLE CREEK San Antonio, TX 782580",CAFE VIDA #1,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419824&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,97
5701,A,"12503 IH 10 W San Antonio, TX 782300",CHILIS GRILL AND BAR #431 #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419660&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,99
5702,A,"11745 IH 10 W San Antonio, TX 782300",CHIPOTLE MEXICAN GRILL #569,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419690&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,100
5703,A,"9405 GUILBEAU RD San Antonio, TX 782500",CHURCHS FRIED CHICKEN #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419664&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,97
5704,B,"18008 US 281 N San Antonio, TX 782320",CHUYS OF SA-281 LTD,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419731&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,99
5705,C,"1703 NEW BRNFLS N San Antonio, TX 782081525",Circle K # 2742464,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419633&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,90
5706,A,"5330 N 1604 W San Antonio, TX 782490",CUMBERLAND SURGICAL HOSP,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419618&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,4,100
5707,C,"223 LOSOYA ST San Antonio, TX 782052609",DICK'S LAST RESORT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419622&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,87
5708,C,"3127 MILITARY DR SE San Antonio, TX 782230",DOLLAR TREE #2849 #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419755&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,25,100
5709,A,"9806 IH 10 W San Antonio, TX 782402226",DRURY INN & SUITES S.A. NORTHWEST,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419661&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,99
5710,B,"21003 ENCINO COMMONS San Antonio, TX 782590",EVANS GROCERIES BBQ & GRILL,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419695&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,14,94
5711,B,"2860 THOUSAND OAKS San Antonio, TX 782324193",FULL HOUSE CHINESE RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419817&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,12,95
5712,B,"13420 NACOGDOCHES RD San Antonio, TX 782330",GRACE PLACE NORTHEAST,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419707&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,15,100
5713,D,"2427 COMMERCE ST W San Antonio, TX 782073832",HERBOLARIA LA INDIA,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419684&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,97
5714,C,"150 HOUSTON ST E San Antonio, TX 782052223",HOTEL VALENCIA S.A. RIVERWALK,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419691&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,99
5715,A,"8407 BANDERA RD San Antonio, TX 782540",HOUSE OF JOY CHINESE RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419616&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,96
5716,C,"849 COMMERCE ST E San Antonio, TX 782053910",IHOP #3544,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419657&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,97
5717,D,"2634 MILITARY DR SW San Antonio, TX 782241028",IHOP 1906,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419686&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,96
5718,C,"6723 FLORES ST S San Antonio, TX 782211608",JC FOOD MART #5,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419677&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,25,100
5719,C,"400 JOSEPHINE E San Antonio, TX 782151113",JOSEPHINE STREET DINER #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419699&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,98
5720,B,"3107 TPC PARKWAY San Antonio, TX 782590",JUGO JUICERY,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419698&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,14,91
5721,C,"124 BROADWAY San Antonio, TX 782051904",KAWASHI,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419716&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,89
5722,A,"10000 ROGERS RUN San Antonio, TX 782510",KOHL'S CAFE SA,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419697&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,100
5723,A,"11745 IH 10 W San Antonio, TX 782300",LA MADELEINE #251,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419747&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,100
5724,D,"1922 ZARZAMORA ST N San Antonio, TX 782016101",LETICIAS MEXICAN REST,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419741&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,34,96
5725,C,"1836 HACKBERRY ST S San Antonio, TX 782100",LITTLE RED BARN/DBA/STEAKS UNL #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419634&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,92
5726,D,"7833 IH 35 S San Antonio, TX 782240",LONGHORN STEAKHOUSE #5367,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419621&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,94
5727,A,"6387 BABCOCK RD San Antonio, TX 782405717",LOS JALAPENOS MEXICAN RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419715&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,96
5728,A,"9950 IH 10 W San Antonio, TX 782402238",MAMA MARGIES RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419746&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,6,95
5729,C,"615 AMBER PL E San Antonio, TX 782210",MI GRAN JALISCO,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419630&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,25,96
5730,A,"11739 BANDERA RD San Antonio, TX 782540",MIA'S MEXICAN GRILL,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419735&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,95
5731,A,"7711 GUILBEAU RD San Antonio, TX 782500",MOONLIGHT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419743&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,5,100
5732,D,"7811 IH 35 S San Antonio, TX 782240",OLIVE GARDEN #1799,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419685&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,96
5733,B,"22503 US 281 N San Antonio, TX 782590",OLIVE GARDEN #1862,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419629&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,14,96
5734,C,"270 LOSOYA ST San Antonio, TX 782050",ON THE ROCKS PUB,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419700&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,93
5735,A,"11075 IH 10 W San Antonio, TX 78230",PANERA BREAD CAFE #4452,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419619&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,9,100
5736,A,"11398 BANDERA RD San Antonio, TX 782490",PEI WEI ASIAN DINER #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419623&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,95
5737,A,"9910 W FM 1604 N San Antonio, TX 782540",PHO FILET,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419750&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,94
5738,C,"100 HOUSTON ST W San Antonio, TX 782051457",PLAZA CLUB RESTAURANT,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419701&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,95
5739,D,"139 CASTROVILLE RD San Antonio, TX 782075131",PRIMOS FOOD MART #3,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419676&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,99
5740,D,"7835 IH 35 S San Antonio, TX 782240",RED LOBSTER #6363,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419647&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,96
5741,C,"421 COMMERCE ST E San Antonio, TX 782052657",RIO RIO CANTINA/NAKED IGUANA,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419758&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,22,90
5742,D,"2303 COMMERCE ST W San Antonio, TX 782073830",SABINAS COFFEE HOUSE,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419648&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,100
5743,C,"1203 ALAMO ST S San Antonio, TX 782041113",SMALL PLANET EBIKES,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419721&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,100
5744,B,"955 BITTERS RD San Antonio, TX 782324002",SONIC # 2983,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419669&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,15,98
5745,B,"12066 STARCREST DR San Antonio, TX 782470",SUBWAY SANDWICH SHOP #42129,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419617&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,15,100
5746,A,"11831 CULEBRA RD San Antonio, TX 78253",SUMMER MOON COFFEE BAR,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419740&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,97
5747,B,"2908 BROADWAY San Antonio, TX 782157035",TACO CABANA #208 #,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419752&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,99
5748,C,"4703 RIGSBY AV San Antonio, TX 782201213",TAQUERIA LOS DOS LAREDOS,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419898&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,88
5749,A,"3219 BLANCO RD San Antonio, TX 782011357",TAQUERIA VALLARTA,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419856&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,8,74
5750,C,"4403 HOUSTON ST E San Antonio, TX 782191608",TERANS CAFE,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419912&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,93
5751,C,"1221 BROADWAY San Antonio, TX 782151304",THE ROOST,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419905&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,100
5752,C,"6703 ZARZAMORA ST S San Antonio, TX 782240",THRIF-T-MART,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419881&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,26,85
5753,C,"1103 MASON ST San Antonio, TX 782081526",WINGS WAFFLES & MORE,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419860&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,20,87
5754,B,"21038 US 281 N San Antonio, TX 782590",YUM THAI 2,2019-06-04,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419841&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,14,100
5755,D,"9222 POTEET JDTN FY San Antonio, TX 782240",ALAMO CHEVRON,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419822&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,94
5756,B,"5010 RITTIMAN RD San Antonio, TX 782180",BIG'S #403,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419915&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,17,90
5757,C,"312 PEARL PY San Antonio, TX 782150",BUD'S SOUTHERN ROTISSERIE,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419842&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,100
5758,B,"2635 LOOP 410 NE San Antonio, TX 782175608",BUDGET LODGE,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419889&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,16,77
5759,D,"4520 COMMERCE ST W San Antonio, TX 782370",BURGER KING #14522,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419871&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,28,95
5760,B,"1350 AUSTIN HWY San Antonio, TX 782090",CHICK FIL A,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419873&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,18,97
5761,A,"9310 W 1604 N San Antonio, TX 78250",CIRCLE K #2741858,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419869&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,2,94
5762,C,"343 HOUSTON ST W San Antonio, TX 782050",CVS PHARMACY #07725 #,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419857&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,27,100
5763,D,"3202 COMMERCIAL AV San Antonio, TX 782212549","DON TONY'S TACOS, BURGERS Y MAS",2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419843&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,36,97
5764,C,"5510 IH 10 E San Antonio, TX 782194505",EL RODEO DE JALISCO MEXICAN RESTAURANT #2,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419884&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,21,89
5765,C,"312 PEARL PY San Antonio, TX 782150",FLETCHER'S HAMBURGERS,2019-06-05,https://samhd-tx.mydhd.com/webadmin/dhd_134/paper/_paper_inspection_food.cfm?inspectionID=1419882&parentTableName=tblInspection&dsn=DHD_134&&domainID=134&wguid=1367&wgunm=sysact&wgdmn=134,19,100
